h_a,xG,xGA,result,date,team_name,year
a,0.158151,1.55411,l,2014-08-16,Crystal Palace,2014
h,0.617283,1.33957,l,2014-08-23,Crystal Palace,2014
a,1.66056,1.69776,d,2014-08-30,Crystal Palace,2014
h,0.780534,1.2493,d,2014-09-13,Crystal Palace,2014
a,1.62886,2.56122,w,2014-09-21,Crystal Palace,2014
h,2.1144,0.453547,w,2014-09-27,Crystal Palace,2014
a,0.616109,1.07209,l,2014-10-04,Crystal Palace,2014
h,1.16779,1.01515,l,2014-10-18,Crystal Palace,2014
a,1.77354,1.45724,d,2014-10-25,Crystal Palace,2014
h,0.766023,0.727981,l,2014-11-03,Crystal Palace,2014
a,0.400837,0.956776,l,2014-11-08,Crystal Palace,2014
h,1.47309,0.952958,w,2014-11-23,Crystal Palace,2014
a,1.50956,1.4626,d,2014-11-29,Crystal Palace,2014
h,0.801741,0.192439,l,2014-12-02,Crystal Palace,2014
a,1.17369,0.958788,d,2014-12-06,Crystal Palace,2014
h,0.498092,0.898532,d,2014-12-13,Crystal Palace,2014
a,0.760531,1.41484,l,2014-12-20,Crystal Palace,2014
h,0.379447,1.30288,l,2014-12-26,Crystal Palace,2014
a,0.328577,0.405679,d,2014-12-28,Crystal Palace,2014
a,0.575995,1.38709,d,2015-01-01,Crystal Palace,2014
h,2.85997,0.919178,w,2015-01-10,Crystal Palace,2014
a,0.528431,1.08428,w,2015-01-17,Crystal Palace,2014
h,1.21034,1.35977,l,2015-01-31,Crystal Palace,2014
a,1.00613,0.7797,w,2015-02-07,Crystal Palace,2014
h,0.932684,0.444535,d,2015-02-11,Crystal Palace,2014
h,2.26395,2.08054,l,2015-02-21,Crystal Palace,2014
a,0.851359,1.28506,w,2015-02-28,Crystal Palace,2014
a,0.392674,2.22869,l,2015-03-03,Crystal Palace,2014
h,2.20095,0.266048,w,2015-03-14,Crystal Palace,2014
a,2.14974,2.07851,w,2015-03-21,Crystal Palace,2014
h,1.32783,1.1129,w,2015-04-06,Crystal Palace,2014
a,2.34787,0.617079,w,2015-04-11,Crystal Palace,2014
h,2.0561,0.698022,l,2015-04-18,Crystal Palace,2014
h,0.913865,2.37709,l,2015-04-25,Crystal Palace,2014
a,0.41646,1.5619,l,2015-05-03,Crystal Palace,2014
h,1.04344,2.29775,l,2015-05-09,Crystal Palace,2014
a,1.99504,1.11415,w,2015-05-16,Crystal Palace,2014
h,1.07504,0.118613,w,2015-05-24,Crystal Palace,2014
a,2.12996,0.371141,w,2014-08-18,Chelsea,2014
h,2.02939,0.550894,w,2014-08-23,Chelsea,2014
a,2.02665,1.4491,w,2014-08-30,Chelsea,2014
h,3.56581,1.02153,w,2014-09-13,Chelsea,2014
a,1.02093,1.05592,d,2014-09-21,Chelsea,2014
h,3.14218,0.228896,w,2014-09-27,Chelsea,2014
h,1.40263,0.330699,w,2014-10-05,Chelsea,2014
a,1.01515,1.16779,w,2014-10-18,Chelsea,2014
a,0.989916,1.84074,d,2014-10-26,Chelsea,2014
h,2.23703,0.510067,w,2014-11-01,Chelsea,2014
a,1.97201,0.531905,w,2014-11-08,Chelsea,2014
h,4.36607,0.0930471,w,2014-11-22,Chelsea,2014
a,0.761171,1.03133,d,2014-11-29,Chelsea,2014
h,1.71947,0.289204,w,2014-12-03,Chelsea,2014
a,2.16232,1.48574,l,2014-12-06,Chelsea,2014
h,1.21862,0.435091,w,2014-12-13,Chelsea,2014
a,1.45482,0.411669,w,2014-12-22,Chelsea,2014
h,3.56764,0.45944,w,2014-12-26,Chelsea,2014
a,0.521788,0.528455,d,2014-12-28,Chelsea,2014
a,3.03274,1.82436,l,2015-01-01,Chelsea,2014
h,1.08131,0.394837,w,2015-01-10,Chelsea,2014
a,3.19733,0.214209,w,2015-01-17,Chelsea,2014
h,0.708923,0.907151,d,2015-01-31,Chelsea,2014
a,1.11662,0.707847,w,2015-02-07,Chelsea,2014
h,0.89846,0.706994,w,2015-02-11,Chelsea,2014
h,1.53973,0.513251,d,2015-02-21,Chelsea,2014
a,2.38358,1.46324,w,2015-03-04,Chelsea,2014
h,3.19317,1.82802,d,2015-03-15,Chelsea,2014
a,0.758601,1.32415,w,2015-03-22,Chelsea,2014
h,3.28546,0.277288,w,2015-04-04,Chelsea,2014
a,0.920984,0.780982,w,2015-04-12,Chelsea,2014
h,1.1493,0.744613,w,2015-04-18,Chelsea,2014
a,0.853305,1.07482,d,2015-04-26,Chelsea,2014
a,1.51717,0.600074,w,2015-04-29,Chelsea,2014
h,1.5619,0.41646,w,2015-05-03,Chelsea,2014
h,0.535272,1.33324,d,2015-05-10,Chelsea,2014
a,1.07679,1.22743,l,2015-05-18,Chelsea,2014
h,2.52912,1.39272,w,2015-05-24,Chelsea,2014
h,1.8531,1.01706,l,2014-08-16,West Ham,2014
a,1.33957,0.617283,w,2014-08-23,West Ham,2014
h,0.635223,1.57513,l,2014-08-30,West Ham,2014
a,0.661678,0.439084,d,2014-09-15,West Ham,2014
h,1.26032,0.37835,w,2014-09-20,West Ham,2014
a,1.27452,0.520246,l,2014-09-27,West Ham,2014
h,1.64038,0.697342,w,2014-10-05,West Ham,2014
a,2.84138,1.74404,w,2014-10-18,West Ham,2014
h,2.62631,1.8643,w,2014-10-25,West Ham,2014
a,0.528668,3.06954,d,2014-11-01,West Ham,2014
h,1.47873,0.560875,d,2014-11-08,West Ham,2014
a,1.11958,1.82651,l,2014-11-22,West Ham,2014
h,1.09981,0.246562,w,2014-11-29,West Ham,2014
a,1.24431,1.41302,w,2014-12-02,West Ham,2014
h,2.11509,0.998148,w,2014-12-07,West Ham,2014
a,0.870324,1.33557,d,2014-12-13,West Ham,2014
h,1.45134,0.659983,w,2014-12-20,West Ham,2014
a,0.45944,3.56764,l,2014-12-26,West Ham,2014
h,1.1084,3.35886,l,2014-12-28,West Ham,2014
h,1.13586,1.1226,d,2015-01-01,West Ham,2014
a,0.731228,1.54943,d,2015-01-10,West Ham,2014
h,2.68629,0.423719,w,2015-01-18,West Ham,2014
a,0.383092,2.28203,l,2015-01-31,West Ham,2014
h,0.86518,1.21344,d,2015-02-08,West Ham,2014
a,0.125464,1.68446,d,2015-02-11,West Ham,2014
a,2.20831,2.17554,d,2015-02-22,West Ham,2014
h,1.28506,0.851359,l,2015-02-28,West Ham,2014
h,1.46324,2.38358,l,2015-03-04,West Ham,2014
a,0.478172,3.19619,l,2015-03-14,West Ham,2014
h,0.99619,0.536562,w,2015-03-21,West Ham,2014
a,1.93553,3.43561,l,2015-04-04,West Ham,2014
h,0.604708,0.587985,d,2015-04-11,West Ham,2014
a,0.738105,2.05138,l,2015-04-19,West Ham,2014
a,0.824309,2.28143,d,2015-04-25,West Ham,2014
h,3.23925,0.758485,w,2015-05-02,West Ham,2014
a,0.149381,1.26585,l,2015-05-09,West Ham,2014
h,0.813296,2.07078,l,2015-05-16,West Ham,2014
a,0.416396,1.64216,l,2015-05-24,West Ham,2014
a,1.01706,1.8531,w,2014-08-16,Tottenham,2014
h,2.38894,1.07617,w,2014-08-24,Tottenham,2014
h,0.48592,2.74317,l,2014-08-31,Tottenham,2014
a,2.03694,0.338966,d,2014-09-13,Tottenham,2014
h,0.438596,1.08401,l,2014-09-21,Tottenham,2014
a,0.673535,1.2647,d,2014-09-27,Tottenham,2014
h,0.898735,1.14587,w,2014-10-05,Tottenham,2014
a,2.32314,3.75041,l,2014-10-18,Tottenham,2014
h,2.03729,0.73967,l,2014-10-26,Tottenham,2014
a,2.54173,0.872267,w,2014-11-02,Tottenham,2014
h,1.28384,1.24867,l,2014-11-09,Tottenham,2014
a,2.16438,0.94244000000000006,w,2014-11-23,Tottenham,2014
h,1.13109,0.934335,w,2014-11-30,Tottenham,2014
a,0.289204,1.71947,l,2014-12-03,Tottenham,2014
h,0.958788,1.17369,d,2014-12-06,Tottenham,2014
a,0.731022,1.67826,w,2014-12-14,Tottenham,2014
h,1.77346,0.655135,w,2014-12-20,Tottenham,2014
a,1.35719,1.47301,w,2014-12-26,Tottenham,2014
h,0.888,2.2613,d,2014-12-28,Tottenham,2014
h,1.82436,3.03274,w,2015-01-01,Tottenham,2014
a,0.919178,2.85997,l,2015-01-10,Tottenham,2014
h,0.931537,1.19577,w,2015-01-17,Tottenham,2014
a,1.34429,0.808495,w,2015-01-31,Tottenham,2014
h,1.2754,0.834136,w,2015-02-07,Tottenham,2014
a,1.71247,2.76444,l,2015-02-10,Tottenham,2014
h,2.17554,2.20831,d,2015-02-22,Tottenham,2014
h,2.13485,0.708217,w,2015-03-04,Tottenham,2014
a,2.62405,1.49775,w,2015-03-07,Tottenham,2014
a,0.206431,1.02781,l,2015-03-15,Tottenham,2014
h,2.82935,2.722,w,2015-03-21,Tottenham,2014
a,0.377376,1.51355,d,2015-04-05,Tottenham,2014
h,0.621738,0.860976,l,2015-04-11,Tottenham,2014
a,1.99862,0.938886,w,2015-04-19,Tottenham,2014
a,0.531276,1.39327,d,2015-04-25,Tottenham,2014
h,2.07027,1.80612,l,2015-05-03,Tottenham,2014
a,0.298008,2.138,l,2015-05-09,Tottenham,2014
h,1.70119,1.13285,w,2015-05-16,Tottenham,2014
a,1.39049,0.646215,w,2015-05-24,Tottenham,2014
h,1.55411,0.158151,w,2014-08-16,Arsenal,2014
a,1.43355,1.33429,d,2014-08-23,Arsenal,2014
a,2.29649,0.809743,d,2014-08-31,Arsenal,2014
h,2.07804,2.30834,d,2014-09-13,Arsenal,2014
a,1.36224,0.649013,w,2014-09-20,Arsenal,2014
h,1.2647,0.673535,d,2014-09-27,Arsenal,2014
a,0.330699,1.40263,l,2014-10-05,Arsenal,2014
h,2.14845,0.552062,d,2014-10-18,Arsenal,2014
a,1.47081,0.441491,w,2014-10-25,Arsenal,2014
h,4.3298,0.684259,w,2014-11-01,Arsenal,2014
a,1.77699,0.520487,l,2014-11-09,Arsenal,2014
h,2.00193,1.2791,l,2014-11-22,Arsenal,2014
a,1.05603,0.31526,w,2014-11-29,Arsenal,2014
h,2.37332,0.570955,w,2014-12-03,Arsenal,2014
a,2.02073,2.50357,l,2014-12-06,Arsenal,2014
h,2.38819,0.938764,w,2014-12-13,Arsenal,2014
a,0.754219,1.31858,d,2014-12-21,Arsenal,2014
h,2.13888,1.21752,w,2014-12-26,Arsenal,2014
a,3.35886,1.1084,w,2014-12-28,Arsenal,2014
a,0.849285,2.41442,l,2015-01-01,Arsenal,2014
h,2.26889,0.39839,w,2015-01-11,Arsenal,2014
a,1.49476,0.561966,w,2015-01-18,Arsenal,2014
h,2.35805,0.714521,w,2015-02-01,Arsenal,2014
a,0.834136,1.2754,l,2015-02-07,Arsenal,2014
h,1.77095,0.799802,w,2015-02-10,Arsenal,2014
a,2.08054,2.26395,w,2015-02-21,Arsenal,2014
h,1.39298,0.367813,w,2015-03-01,Arsenal,2014
a,2.1651,0.318849,w,2015-03-04,Arsenal,2014
h,3.19619,0.478172,w,2015-03-14,Arsenal,2014
a,0.754782,1.0068,w,2015-03-21,Arsenal,2014
h,1.45672,1.21414,w,2015-04-04,Arsenal,2014
a,1.21096,0.65718,w,2015-04-11,Arsenal,2014
h,1.07482,0.853305,d,2015-04-26,Arsenal,2014
a,2.94938,0.474706,w,2015-05-04,Arsenal,2014
h,1.88364,0.347185,l,2015-05-11,Arsenal,2014
a,1.06814,0.715214,d,2015-05-17,Arsenal,2014
h,1.68909,1.50177,d,2015-05-20,Arsenal,2014
h,3.16614,0.569092,w,2015-05-24,Arsenal,2014
a,0.278076,1.16635,w,2014-08-16,Swansea,2014
h,0.914215,0.843331,w,2014-08-23,Swansea,2014
h,2.02641,0.696665,w,2014-08-30,Swansea,2014
a,1.02153,3.56581,l,2014-09-13,Swansea,2014
h,0.520262,0.750244,l,2014-09-20,Swansea,2014
a,0.156398,1.39649,d,2014-09-27,Swansea,2014
h,1.55242,1.18603,d,2014-10-04,Swansea,2014
a,2.26827,1.75841,l,2014-10-19,Swansea,2014
h,1.05601,0.773436,w,2014-10-25,Swansea,2014
a,0.694419,1.14779,d,2014-11-01,Swansea,2014
h,0.520487,1.77699,w,2014-11-09,Swansea,2014
a,0.957011,2.26312,l,2014-11-22,Swansea,2014
h,1.4626,1.50956,d,2014-11-29,Swansea,2014
h,1.54207,0.789519,w,2014-12-02,Swansea,2014
a,0.998148,2.11509,l,2014-12-07,Swansea,2014
h,1.67826,0.731022,l,2014-12-14,Swansea,2014
a,1.45331,0.825885,w,2014-12-20,Swansea,2014
h,0.601468,1.41578,w,2014-12-26,Swansea,2014
a,1.00374,3.27658,l,2014-12-29,Swansea,2014
a,1.69725,3.16214,d,2015-01-01,Swansea,2014
h,1.54943,0.731228,d,2015-01-10,Swansea,2014
h,0.214209,3.19733,l,2015-01-17,Swansea,2014
a,0.262557,1.62682,w,2015-02-01,Swansea,2014
h,1.86428,0.143279,d,2015-02-07,Swansea,2014
a,0.438959,0.685986,l,2015-02-11,Swansea,2014
h,1.04218,1.47171,w,2015-02-21,Swansea,2014
a,1.41451,0.898885,w,2015-02-28,Swansea,2014
a,0.708217,2.13485,l,2015-03-04,Swansea,2014
h,0.438751,1.69506,l,2015-03-16,Swansea,2014
a,1.90437,0.762371,w,2015-03-21,Swansea,2014
h,1.49943,0.919329,w,2015-04-04,Swansea,2014
h,1.09678,0.842056,d,2015-04-11,Swansea,2014
a,0.87346,2.57043,l,2015-04-18,Swansea,2014
a,1.58825,1.54939,w,2015-04-25,Swansea,2014
h,2.07645,0.324134,w,2015-05-02,Swansea,2014
a,0.347185,1.88364,w,2015-05-11,Swansea,2014
h,1.06125,2.28119,l,2015-05-17,Swansea,2014
a,0.118613,1.07504,l,2015-05-24,Swansea,2014
h,0.423368,0.909774,l,2014-08-16,Stoke,2014
a,1.60916,0.870175,d,2014-08-24,Stoke,2014
a,0.299792,0.891768,w,2014-08-30,Stoke,2014
h,1.64782,0.598313,l,2014-09-13,Stoke,2014
a,1.45847,1.05642,d,2014-09-20,Stoke,2014
h,1.56203,1.13994,w,2014-09-29,Stoke,2014
a,0.478187,1.40551,l,2014-10-04,Stoke,2014
h,1.75841,2.26827,w,2014-10-19,Stoke,2014
a,0.867568,1.3758,l,2014-10-25,Stoke,2014
h,3.06954,0.528668,d,2014-11-01,Stoke,2014
a,1.24867,1.28384,w,2014-11-09,Stoke,2014
h,1.94307,1.27532,l,2014-11-22,Stoke,2014
a,0.875424,1.71025,l,2014-11-29,Stoke,2014
a,1.29092,1.91104,l,2014-12-02,Stoke,2014
h,2.50357,2.02073,w,2014-12-06,Stoke,2014
a,0.898532,0.498092,d,2014-12-13,Stoke,2014
h,0.411669,1.45482,l,2014-12-22,Stoke,2014
a,1.39552,1.00929,w,2014-12-26,Stoke,2014
h,1.25399,1.35813,w,2014-12-28,Stoke,2014
h,1.4082,0.932262,d,2015-01-01,Stoke,2014
a,0.39839,2.26889,l,2015-01-11,Stoke,2014
a,0.715634,0.382481,w,2015-01-17,Stoke,2014
h,0.782569,1.11577,w,2015-01-31,Stoke,2014
a,0.220357,0.789943,d,2015-02-08,Stoke,2014
h,0.745602,2.13611,l,2015-02-11,Stoke,2014
a,1.11955,0.234004,w,2015-02-21,Stoke,2014
h,0.895577,0.344489,w,2015-02-28,Stoke,2014
h,1.03921,0.418315,w,2015-03-04,Stoke,2014
a,0.198751,0.958807,l,2015-03-14,Stoke,2014
h,2.07851,2.14974,l,2015-03-21,Stoke,2014
a,0.277288,3.28546,l,2015-04-04,Stoke,2014
a,0.587985,0.604708,d,2015-04-11,Stoke,2014
h,2.26451,1.36108,w,2015-04-18,Stoke,2014
h,2.15079,2.17523,d,2015-04-25,Stoke,2014
a,0.324134,2.07645,l,2015-05-02,Stoke,2014
h,2.138,0.298008,w,2015-05-09,Stoke,2014
a,1.76276,0.909845,d,2015-05-16,Stoke,2014
h,2.15707,1.02292,w,2015-05-24,Stoke,2014
h,0.965583,1.48053,l,2014-08-17,Newcastle United,2014
a,0.699295,0.507525,d,2014-08-23,Newcastle United,2014
h,1.69776,1.66056,d,2014-08-30,Newcastle United,2014
a,1.15026,2.11739,l,2014-09-13,Newcastle United,2014
h,1.91632,0.854291,d,2014-09-20,Newcastle United,2014
a,1.13994,1.56203,l,2014-09-29,Newcastle United,2014
a,1.18603,1.55242,d,2014-10-04,Newcastle United,2014
h,2.1929,0.650379,w,2014-10-18,Newcastle United,2014
a,0.73967,2.03729,w,2014-10-26,Newcastle United,2014
h,1.56863,0.258953,w,2014-11-01,Newcastle United,2014
a,0.694441,0.765208,w,2014-11-09,Newcastle United,2014
h,1.47871,0.402285,w,2014-11-22,Newcastle United,2014
a,0.246562,1.09981,l,2014-11-29,Newcastle United,2014
a,1.0006,0.678486,d,2014-12-02,Newcastle United,2014
h,1.48574,2.16232,w,2014-12-06,Newcastle United,2014
a,0.938764,2.38819,l,2014-12-13,Newcastle United,2014
h,0.900259,2.18418,l,2014-12-21,Newcastle United,2014
a,1.03151,1.86147,l,2014-12-26,Newcastle United,2014
h,1.71345,1.07321,w,2014-12-28,Newcastle United,2014
h,1.24639,1.65582,d,2015-01-01,Newcastle United,2014
a,0.394837,1.08131,l,2015-01-10,Newcastle United,2014
h,0.856732,0.432026,l,2015-01-17,Newcastle United,2014
a,0.50926,0.989377,w,2015-01-31,Newcastle United,2014
h,0.789943,0.220357,d,2015-02-08,Newcastle United,2014
a,0.444535,0.932684,d,2015-02-11,Newcastle United,2014
a,0.166685,3.12533,l,2015-02-21,Newcastle United,2014
h,0.93198,0.773437,w,2015-02-28,Newcastle United,2014
h,1.19246,1.68865,l,2015-03-04,Newcastle United,2014
a,0.809194,2.25807,l,2015-03-15,Newcastle United,2014
h,1.0068,0.754782,l,2015-03-21,Newcastle United,2014
a,0.798234,0.829443,l,2015-04-05,Newcastle United,2014
a,0.363343,1.26534,l,2015-04-13,Newcastle United,2014
h,0.938886,1.99862,l,2015-04-19,Newcastle United,2014
h,1.54939,1.58825,l,2015-04-25,Newcastle United,2014
a,0.485003,4.02694,l,2015-05-02,Newcastle United,2014
h,1.23706,1.21081,d,2015-05-09,Newcastle United,2014
a,2.11207,0.470106,l,2015-05-16,Newcastle United,2014
h,1.64216,0.416396,w,2015-05-24,Newcastle United,2014
h,1.33192,1.55248,w,2014-08-17,Liverpool,2014
a,0.901889,1.31375,l,2014-08-25,Liverpool,2014
a,2.74317,0.48592,w,2014-08-31,Liverpool,2014
h,0.728097,0.701676,l,2014-09-13,Liverpool,2014
a,0.37835,1.26032,l,2014-09-20,Liverpool,2014
h,1.5286,0.475885,d,2014-09-27,Liverpool,2014
h,1.56163,1.4384,w,2014-10-04,Liverpool,2014
a,1.51813,2.60852,w,2014-10-19,Liverpool,2014
h,0.678924,0.222999,d,2014-10-25,Liverpool,2014
a,0.258953,1.56863,l,2014-11-01,Liverpool,2014
h,0.531905,1.97201,l,2014-11-08,Liverpool,2014
a,0.952958,1.47309,l,2014-11-23,Liverpool,2014
h,1.71025,0.875424,w,2014-11-29,Liverpool,2014
a,1.3012,1.23928,w,2014-12-02,Liverpool,2014
h,0.663875,0.268395,d,2014-12-06,Liverpool,2014
a,1.87114,1.79543,l,2014-12-14,Liverpool,2014
h,1.31858,0.754219,d,2014-12-21,Liverpool,2014
a,1.06708,0.61207,w,2014-12-26,Liverpool,2014
h,3.27658,1.00374,w,2014-12-29,Liverpool,2014
h,2.38944,1.09438,d,2015-01-01,Liverpool,2014
a,2.16251,0.250077,w,2015-01-10,Liverpool,2014
a,1.54424,0.845309,w,2015-01-17,Liverpool,2014
h,2.28203,0.383092,w,2015-01-31,Liverpool,2014
a,1.03601,0.227711,d,2015-02-07,Liverpool,2014
h,2.76444,1.71247,w,2015-02-10,Liverpool,2014
a,0.695778,0.869183,w,2015-02-22,Liverpool,2014
h,0.769022,1.12846,w,2015-03-01,Liverpool,2014
h,1.30453,0.319239,w,2015-03-04,Liverpool,2014
a,1.69506,0.438751,w,2015-03-16,Liverpool,2014
h,0.557648,1.22632,l,2015-03-22,Liverpool,2014
a,1.21414,1.45672,l,2015-04-04,Liverpool,2014
h,1.26534,0.363343,w,2015-04-13,Liverpool,2014
a,1.41235,0.507754,d,2015-04-25,Liverpool,2014
a,0.523697,0.730978,l,2015-04-28,Liverpool,2014
h,2.28745,0.386314,w,2015-05-02,Liverpool,2014
a,1.33324,0.535272,d,2015-05-10,Liverpool,2014
h,1.11415,1.99504,l,2015-05-16,Liverpool,2014
a,1.02292,2.15707,l,2015-05-24,Liverpool,2014
a,1.48053,0.965583,w,2014-08-17,Manchester City,2014
h,1.31375,0.901889,w,2014-08-25,Manchester City,2014
h,0.891768,0.299792,l,2014-08-30,Manchester City,2014
a,2.30834,2.07804,d,2014-09-13,Manchester City,2014
h,1.05592,1.02093,d,2014-09-21,Manchester City,2014
a,1.78953,1.12374,w,2014-09-27,Manchester City,2014
a,2.30634,0.690283,w,2014-10-04,Manchester City,2014
h,3.75041,2.32314,w,2014-10-18,Manchester City,2014
a,1.8643,2.62631,l,2014-10-25,Manchester City,2014
h,2.56723,0.727924,w,2014-11-02,Manchester City,2014
a,1.70189,1.86489,d,2014-11-08,Manchester City,2014
h,2.26312,0.957011,w,2014-11-22,Manchester City,2014
a,2.13214,0.804381,w,2014-11-30,Manchester City,2014
a,1.0386,0.412004,w,2014-12-03,Manchester City,2014
h,2.2487,0.385845,w,2014-12-06,Manchester City,2014
a,1.13411,0.360608,w,2014-12-13,Manchester City,2014
h,1.41484,0.760531,w,2014-12-20,Manchester City,2014
a,2.10224,2.64442,w,2014-12-26,Manchester City,2014
h,1.38586,0.962215,d,2014-12-28,Manchester City,2014
h,3.63333,0.979558,w,2015-01-01,Manchester City,2014
a,1.50724,0.95041,d,2015-01-10,Manchester City,2014
h,0.561966,1.49476,l,2015-01-18,Manchester City,2014
a,0.907151,0.708923,d,2015-01-31,Manchester City,2014
h,0.992526,1.13348,d,2015-02-07,Manchester City,2014
a,2.13611,0.745602,w,2015-02-11,Manchester City,2014
h,3.12533,0.166685,w,2015-02-21,Manchester City,2014
a,1.12846,0.769022,l,2015-03-01,Manchester City,2014
h,2.91599,0.217043,w,2015-03-04,Manchester City,2014
a,1.2576,0.242058,l,2015-03-14,Manchester City,2014
h,4.90913,0.775158,w,2015-03-21,Manchester City,2014
a,1.1129,1.32783,l,2015-04-06,Manchester City,2014
a,1.75844,2.66017,l,2015-04-12,Manchester City,2014
h,2.05138,0.738105,w,2015-04-19,Manchester City,2014
h,1.1892,0.901376,w,2015-04-25,Manchester City,2014
a,1.80612,2.07027,w,2015-05-03,Manchester City,2014
h,5.35103,0.872314,w,2015-05-10,Manchester City,2014
a,2.28119,1.06125,w,2015-05-17,Manchester City,2014
h,2.44073,0.775853,w,2015-05-24,Manchester City,2014
h,1.16635,0.278076,l,2014-08-16,Manchester United,2014
a,0.941557,0.666489,d,2014-08-24,Manchester United,2014
a,0.467281,0.513746,d,2014-08-30,Manchester United,2014
h,2.20911,0.563524,w,2014-09-14,Manchester United,2014
a,1.71191,2.5422,l,2014-09-21,Manchester United,2014
h,0.520246,1.27452,w,2014-09-27,Manchester United,2014
h,1.6239,2.13558,w,2014-10-05,Manchester United,2014
a,0.934042,0.61662,d,2014-10-20,Manchester United,2014
h,1.84074,0.989916,d,2014-10-26,Manchester United,2014
a,0.727924,2.56723,l,2014-11-02,Manchester United,2014
h,0.956776,0.400837,w,2014-11-08,Manchester United,2014
a,1.2791,2.00193,w,2014-11-22,Manchester United,2014
h,1.76885,0.230407,w,2014-11-29,Manchester United,2014
h,1.91104,1.29092,w,2014-12-02,Manchester United,2014
a,0.799261,1.8287,w,2014-12-08,Manchester United,2014
h,1.79543,1.87114,w,2014-12-14,Manchester United,2014
a,1.06851,0.575806,d,2014-12-20,Manchester United,2014
h,1.86147,1.03151,w,2014-12-26,Manchester United,2014
a,2.2613,0.888,d,2014-12-28,Manchester United,2014
a,0.932262,1.4082,d,2015-01-01,Manchester United,2014
h,1.19228,1.15706,l,2015-01-11,Manchester United,2014
a,1.55645,0.929623,w,2015-01-17,Manchester United,2014
h,1.7369,0.380882,w,2015-01-31,Manchester United,2014
a,1.21344,0.86518,d,2015-02-08,Manchester United,2014
h,1.62116,1.85067,w,2015-02-11,Manchester United,2014
a,1.47171,1.04218,l,2015-02-21,Manchester United,2014
h,3.03534,0.272806,w,2015-02-28,Manchester United,2014
a,1.68865,1.19246,w,2015-03-04,Manchester United,2014
h,1.02781,0.206431,w,2015-03-15,Manchester United,2014
a,1.22632,0.557648,w,2015-03-22,Manchester United,2014
h,1.9836,0.311787,w,2015-04-04,Manchester United,2014
h,2.66017,1.75844,w,2015-04-12,Manchester United,2014
a,0.744613,1.1493,l,2015-04-18,Manchester United,2014
a,0.750462,1.07922,l,2015-04-26,Manchester United,2014
h,2.10841,0.317533,l,2015-05-02,Manchester United,2014
a,2.29775,1.04344,w,2015-05-09,Manchester United,2014
h,0.715214,1.06814,d,2015-05-17,Manchester United,2014
a,0.399522,0.984196,d,2015-05-24,Manchester United,2014
a,1.11757,1.90067,w,2014-08-16,Hull,2014
h,0.870175,1.60916,d,2014-08-24,Hull,2014
a,0.28888,0.639316,l,2014-08-31,Hull,2014
h,0.439084,0.661678,d,2014-09-15,Hull,2014
a,0.854291,1.91632,d,2014-09-20,Hull,2014
h,1.12374,1.78953,l,2014-09-27,Hull,2014
h,1.07209,0.616109,w,2014-10-04,Hull,2014
a,0.552062,2.14845,d,2014-10-18,Hull,2014
a,0.222999,0.678924,d,2014-10-25,Hull,2014
h,0.256678,1.90484,l,2014-11-01,Hull,2014
a,0.526656,1.10315,l,2014-11-08,Hull,2014
h,0.94244000000000006,2.16438,l,2014-11-23,Hull,2014
a,0.230407,1.76885,l,2014-11-29,Hull,2014
